Unnamed: 0,player_id,player_name,birthdate,height,main_position,national_team,foot
1135.0,12906.0,Michael Ciani,1984-04-06,189.0,Centre-Back,France,right
1136.0,341942.0,Erwin Koffi,1995-01-10,175.0,Right-Back,,right
1137.0,358512.0,Ibrahima Conte,1996-04-03,191.0,Centre-Back,Guinea,right
1138.0,358511.0,Alexandre Lavenant,1995-03-24,184.0,Centre-Back,,right
1139.0,358507.0,Bradley Mazikou,1996-06-02,177.0,Left-Back,Congo,left
1140.0,168536.0,Alhassan Wakaso,1992-01-07,180.0,Defensive Midfield,Ghana,right
1141.0,203517.0,Steven Moreira,1994-08-13,180.0,Right-Back,France U21,right
1142.0,93744.0,Pape Paye,1990-05-31,168.0,Right-Back,,right
1143.0,75282.0,Francois Bellugou,1987-04-25,188.0,Defensive Midfield,,right
1144.0,203655.0,Cafu,1993-02-26,185.0,Central Midfield,Portugal U20,right
1145.0,102779.0,Yoann Wachter,1992-04-07,177.0,Right-Back,Gabon,right
1146.0,20622.0,Arnold Mvuemba,1985-01-28,172.0,Defensive Midfield,DR Congo,right
1147.0,210081.0,Didier Ndong,1994-06-17,179.0,Central Midfield,Gabon,right
1148.0,170976.0,Marvin Gakpa,1993-11-01,182.0,Central Midfield,,right
1149.0,465830.0,Matteo Guendouzi,1999-04-14,185.0,Central Midfield,France,right
1150.0,98315.0,Walid Mesloub,1985-09-04,180.0,Central Midfield,Algeria,right
1151.0,358508.0,Issam Ben Khemis,1996-01-10,176.0,Central Midfield,Tunisia,left
1152.0,206912.0,Jimmy Cabot,1994-04-18,164.0,Right Midfield,,right
1153.0,384593.0,Alexis Claude Maurice,1998-06-06,175.0,Attacking Midfield,France U21,right
1154.0,146805.0,Majeed Waris,1991-09-19,172.0,Second Striker,Ghana,right
1155.0,240497.0,Moryke Fofana,1991-11-23,175.0,Left Winger,,both
1156.0,39909.0,Sylvain Marveaux,1986-04-15,172.0,Attacking Midfield,France U21,left
1157.0,236045.0,Denis Bouanga,1994-11-11,180.0,Left Winger,Gabon,right
1158.0,112022.0,Maxime Barthelme,1988-09-08,172.0,Left Midfield,,left
1159.0,270412.0,Pierre Lavenant,1995-08-03,175.0,Attacking Midfield,France U19,left
1160.0,59957.0,Benjamin Moukandjo,1988-11-12,180.0,Centre-Forward,Cameroon,right
1161.0,255220.0,Romain Philippoteaux,1988-03-02,170.0,Right Midfield,, 
1162.0,111048.0,Benjamin Jeannot,1992-01-22,183.0,Centre-Forward,France U21,right
1163.0,291128.0,Mohamed Mara,1996-12-12,170.0,Left Winger,Guinea,right
1164.0,352017.0,Faiz Selemani,1993-11-14,182.0,Left Winger,Comoros,right
1165.0,236414.0,Valentin Lavigne,1994-06-04,171.0,Centre-Forward,France U20,right
1166.0,3266.0,Jeremie Aliadiere,1983-03-30,183.0,Centre-Forward,France U21,right
1167.0,203504.0,Pierre Yves Hamel,1994-02-03,189.0,Centre-Forward,,right
1168.0,22386.0,Daniel Congre,1985-04-05,185.0,Centre-Back,France U21,right
1169.0,5686.0,Laurent Pionnier,1982-05-24,183.0,Goalkeeper,,right
1170.0,89637.0,William Remy,1991-04-04,186.0,Centre-Back,France U19,right
1171.0,279529.0,Lukas Pokorny,1993-07-05,190.0,Centre-Back,Czechia,left
1172.0,23938.0,Geoffrey Jourdren,1986-02-04,183.0,Goalkeeper,France U21,right
1173.0,127140.0,Jonathan Ligali,1991-05-28,184.0,Goalkeeper,France U20,right
1174.0,4811.0,Hilton,1977-09-13,180.0,Centre-Back,,right
1175.0,411416.0,Bryan Passi,1997-08-05,189.0,Centre-Back,Congo,right
1176.0,44417.0,Cedric Mongongu,1989-06-22,189.0,Centre-Back,DR Congo,right
1177.0,371816.0,Dimitry Bertaud,1998-06-06,180.0,Goalkeeper,France U21,right
1178.0,348026.0,Nordi Mukiele,1997-11-01,187.0,Right-Back,France,right
1179.0,170962.0,Nicolas Saint Ruf,1992-10-24,186.0,Centre-Back,Guadeloupe,right
1180.0,290569.0,Mamadou Ndiaye,1995-05-28,174.0,Left-Back,Senegal,left
1181.0,272640.0,Morgan Poaty,1997-07-15,177.0,Left-Back,Congo,left
1182.0,127076.0,Jerome Roussillon,1993-01-06,172.0,Left-Back,Guadeloupe,left
1183.0,15844.0,Anthony Vanden Borre,1987-10-24,182.0,Right-Back,Belgium,right
1184.0,93726.0,Paul Lasne,1989-01-16,186.0,Defensive Midfield,,left
1185.0,127128.0,Mathieu Deplagne,1991-10-01,183.0,Right-Back,,right
1186.0,411420.0,Pierrick Fito,1996-06-01,175.0,Defensive Midfield,,right
1187.0,290587.0,Ellyes Skhiri,1995-05-10,185.0,Defensive Midfield,Tunisia,right
1188.0,160080.0,Yacouba Sylla,1990-11-29,184.0,Defensive Midfield,Mali,right
1189.0,57449.0,Jamel Saihi,1987-01-27,182.0,Defensive Midfield,Tunisia,right
1190.0,174094.0,Morgan Sanson,1994-08-18,180.0,Central Midfield,France U21,right
1191.0,411379.0,Killian Sanson,1997-06-07,173.0,Central Midfield,,right
1192.0,37157.0,Stephane Sessegnon,1984-06-01,172.0,Attacking Midfield,Benin,right
1193.0,23955.0,Joris Marveaux,1982-08-15,179.0,Defensive Midfield,Martinique,right
1194.0,234006.0,Keagan Dolly,1993-01-22,170.0,Left Winger,South Africa,left
1195.0,5303.0,Souleymane Camara,1982-12-22,174.0,Right Winger,Senegal,right
1196.0,77826.0,Ryad Boudebouz,1990-02-19,177.0,Attacking Midfield,Algeria,left
1197.0,260806.0,Isaac Mbenza,1996-03-08,188.0,Right Winger,Belgium U21,right
1198.0,324690.0,Jonathan Ikone,1998-05-02,175.0,Right Winger,France,left
1199.0,238639.0,Steve Mounie,1994-09-29,190.0,Centre-Forward,Benin,right
1200.0,127188.0,Maxime Dupe,1993-03-04,188.0,Goalkeeper,France U20,right
1201.0,392810.0,Casimir Ninga,1993-05-17,186.0,Centre-Forward,Chad,right
1202.0,411424.0,Alexandre Llovet,1997-11-26,171.0,Centre-Forward,,both
1203.0,18940.0,Remy Riou,1987-08-06,191.0,Goalkeeper,France U21,right
1204.0,98351.0,Kevin Berigaud,1988-05-09,176.0,Centre-Forward,,right
1205.0,55237.0,Oswaldo Vizcarrondo,1984-05-31,191.0,Centre-Back,Venezuela,both
1206.0,329145.0,Diego Carlos,1993-03-15,185.0,Centre-Back,Brazil,right
1207.0,390942.0,Quentin Braat,1997-07-06,194.0,Goalkeeper,France U20,right
1208.0,236400.0,Leo Dubois,1994-09-14,178.0,Right-Back,France,right
1209.0,183031.0,Koffi Djidji,1992-11-30,184.0,Centre-Back,Ivory Coast,right
1210.0,395602.0,Alexandre Olliero,1996-02-15,193.0,Goalkeeper,,right
1211.0,288241.0,Enock Kwateng,1997-04-09,181.0,Right-Back,France U20,right
1212.0,182323.0,Lucas Lima,1991-10-10,179.0,Left-Back,,left
1213.0,66398.0,Wilfried Moimbe,1988-10-18,173.0,Left-Back,,left
1214.0,247300.0,Anthony Walongwa,1993-10-15,182.0,Centre-Back,DR Congo U21,right
1215.0,181382.0,Abdoulaye Toure,1994-03-03,188.0,Defensive Midfield,France U20,right
1216.0,31952.0,Guillaume Gillet,1984-03-09,186.0,Defensive Midfield,Belgium,right
1217.0,201497.0,Nicolaj Thomsen,1993-05-08,180.0,Central Midfield,Denmark,right
1218.0,332889.0,Valentin Rongier,1994-12-07,172.0,Central Midfield,,right
1219.0,372711.0,Amine Harit,1997-06-18,180.0,Attacking Midfield,Morocco,right
1220.0,215977.0,Adrien Thomasson,1993-12-10,175.0,Attacking Midfield,,right
1221.0,51040.0,Alexander Kacaniklic,1991-08-13,181.0,Right Winger,Sweden,left
1222.0,76924.0,Felipe Pardo,1990-08-17,178.0,Right Winger,Colombia,right
1223.0,112465.0,Sergio Oliveira,1992-06-02,181.0,Central Midfield,Portugal,right
1224.0,227240.0,Jules Iloki,1992-01-14,172.0,Right Midfield,France U17,right
1225.0,228999.0,Alexis Alegue,1996-12-23,175.0,Right Midfield,Cameroon U23,left
1226.0,190780.0,Emiliano Sala,1990-10-31,187.0,Centre-Forward,,right
1227.0,52246.0,Kolbeinn Sigthorsson,1990-03-14,186.0,Centre-Forward,Iceland,right
1228.0,69246.0,Prejuce Nakoulma,1987-04-21,178.0,Centre-Forward,Burkina Faso,right
1229.0,276255.0,Yacine Bammou,1991-09-11,189.0,Centre-Forward,Morocco,right
1230.0,290559.0,Anthony Mandrea,1996-12-25,186.0,Goalkeeper,Algeria,right
1231.0,210363.0,Mariusz Stepinski,1995-05-12,183.0,Centre-Forward,Poland,right
1232.0,93730.0,Alexandre Letellier,1990-12-11,193.0,Goalkeeper,,right
1233.0,57467.0,Romain Thomas,1988-06-12,193.0,Centre-Back,,right
1234.0,140126.0,Fernando Aristeguieta,1992-04-09,188.0,Centre-Forward,Venezuela,right
1235.0,487969.0,Randal Kolo Muani,1998-12-05,187.0,Centre-Forward,France,right
1236.0,193142.0,Mathieu Michel,1991-09-04,189.0,Goalkeeper,,right
1237.0,83132.0,Vincent Manceau,1989-07-10,176.0,Centre-Back,,right
1238.0,28356.0,Denis Petric,1988-05-24,187.0,Goalkeeper,Slovenia U21,right
1239.0,282900.0,Pablo Martinez,1989-02-21,182.0,Centre-Back,,left
1240.0,238584.0,Mehdi Tahrat,1990-01-24,193.0,Centre-Back,Algeria,right
1241.0,57216.0,Ismael Traore,1986-08-18,184.0,Centre-Back,Ivory Coast,right
1242.0,69436.0,Mateo Pavlovic,1990-06-09,198.0,Centre-Back,Croatia,right
1243.0,62351.0,Abdoulaye Bamba,1990-04-25,182.0,Right-Back,Ivory Coast,right
1244.0,92385.0,Yoann Andreu,1989-05-03,178.0,Left-Back,France U19,right
1245.0,341394.0,Gabriel Mutombo,1996-01-19,191.0,Centre-Back,,right
1246.0,184961.0,Kalifa Traore,1991-02-16,189.0,Centre-Back,Mali,right
1247.0,12386.0,Gregory Bourillon,1984-07-01,187.0,Centre-Back,France U21,right
1248.0,474652.0,Ronan Touzet,1997-11-05,,Right-Back,,right
1249.0,214532.0,Pierrick Capelle,1987-04-15,181.0,Left Midfield,,left
1250.0,18934.0,Thomas Mangani,1987-04-29,183.0,Central Midfield,France U21,left
1251.0,57449.0,Jamel Saihi,1987-01-27,182.0,Defensive Midfield,Tunisia,right
1252.0,282058.0,Cheikh Ndoye,1986-03-29,193.0,Central Midfield,Senegal,right
1253.0,233782.0,Aissa Laidouni,1996-12-13,181.0,Central Midfield,Tunisia,right
1254.0,183494.0,Issa Cissokho,1985-02-23,173.0,Right-Back,Senegal,right
1255.0,202278.0,Flavien Tait,1993-02-02,176.0,Central Midfield,,right
1256.0,285323.0,Baptiste Santamaria,1995-03-09,183.0,Defensive Midfield,France U20,right
1257.0,388165.0,Yoane Wissa,1996-09-03,176.0,Left Winger,DR Congo,right
1258.0,343052.0,Nicolas Pepe,1995-05-29,183.0,Right Winger,Ivory Coast,left
1259.0,54933.0,Gilles Sunu,1991-03-30,183.0,Attacking Midfield,Togo,right
1260.0,378630.0,Mathias Serin,1991-08-01,177.0,Attacking Midfield,,right
1261.0,315110.0,Karl Toko Ekambi,1992-09-14,182.0,Left Winger,Cameroon,right
1262.0,98351.0,Kevin Berigaud,1988-05-09,176.0,Centre-Forward,,right
1263.0,237125.0,Famara Diedhiou,1992-12-15,189.0,Centre-Forward,Senegal,right
1264.0,292818.0,Jonathan Bamba,1996-03-26,175.0,Left Winger,Ivory Coast,right
1265.0,118078.0,Dickson Nwakaeme,1986-04-21,187.0,Centre-Forward,,right
1266.0,134712.0,Billy Ketkeophomphone,1990-03-24,180.0,Centre-Forward,Laos,right
1267.0,23974.0,Romain Salin,1984-07-29,186.0,Goalkeeper,,left
1268.0,51035.0,Johny Placide,1988-01-29,181.0,Goalkeeper,Haiti,right
1269.0,139286.0,Ferebory Dore,1989-01-21,193.0,Centre-Forward,Congo,right
1270.0,33337.0,Goran Karanovic,1987-10-13,185.0,Centre-Forward,Switzerland U21,right
1271.0,112822.0,Karl Johan Johnsson,1990-01-28,188.0,Goalkeeper,Sweden,right
1272.0,56820.0,Jeremy Sorbon,1983-08-05,183.0,Centre-Back,,right
1273.0,358505.0,Theo Guivarch,1995-11-17,195.0,Goalkeeper,,right
1274.0,55046.0,Benjamin Angoua,1986-11-28,183.0,Centre-Back,Ivory Coast,right
1275.0,138049.0,Christophe Kerbrat,1986-08-02,183.0,Centre-Back,,right
1276.0,137745.0,Marcal,1989-02-19,178.0,Left-Back,,left
1277.0,122835.0,Dorian Leveque,1989-11-22,180.0,Left-Back,,left
1278.0,344870.0,Ivan Inzoudine,1996-12-10,175.0,Left-Back,,left
1279.0,22635.0,Reynald Lemaitre,1983-06-28,175.0,Left-Back,France U21,left
1280.0,30698.0,Jonathan Martins Pereira,1986-01-30,182.0,Right-Back,,right
1281.0,171557.0,Baissama Sankoh,1992-03-20,180.0,Defensive Midfield,Guinea,right
1282.0,27305.0,Mathieu Bodmer,1982-11-22,190.0,Defensive Midfield,,right
1283.0,157491.0,Jordan Ikoko,1994-02-03,178.0,Right-Back,DR Congo,right
1284.0,57372.0,Lucas Deaux,1988-12-26,188.0,Defensive Midfield,,right
1285.0,41063.0,Mustapha Diallo,1986-05-14,190.0,Defensive Midfield,Senegal,right
1286.0,290540.0,Jonathan Correia,1994-02-13,175.0,Defensive Midfield,,right
1287.0,170475.0,Franck Hery,1993-04-26,186.0,Defensive Midfield,,right
1288.0,290770.0,Karim Achahbar,1996-01-03,183.0,Attacking Midfield,Morocco U23,left
1289.0,509234.0,Matteo Ahlinvi,1999-07-02,183.0,Central Midfield,Benin,left
1290.0,288225.0,Ludovic Blas,1997-12-31,180.0,Attacking Midfield,France U20,left
1291.0,5672.0,Etienne Didot,1983-07-24,175.0,Central Midfield,France U21,right
1292.0,6986.0,Thibault Giresse,1981-05-25,172.0,Left Midfield,,left
1293.0,164230.0,Nicolas Benezet,1991-02-24,170.0,Left Winger,France U20,right
1294.0,353372.0,Sullivan Martinet,1996-07-01,174.0,Centre-Forward,,right
1295.0,79893.0,Yannis Salibur,1991-01-24,177.0,Right Winger,France U19,left
1296.0,52746.0,Nill De Pauw,1990-01-06,180.0,Right Winger,DR Congo,right
1297.0,290561.0,Alexandre Mendy,1994-03-20,184.0,Centre-Forward,Guinea-Bissau,right
1298.0,66407.0,Sloan Privat,1989-07-24,186.0,Centre-Forward,French Guiana,right
1299.0,18909.0,Jimmy Briand,1985-08-02,181.0,Centre-Forward,France,right
1300.0,182891.0,Thomas Didillon,1995-11-28,193.0,Goalkeeper,France U21,left
1301.0,364861.0,Fousseni Diabate,1995-10-18,175.0,Right Winger,Mali,left
1302.0,324806.0,Jeremy Livolant,1998-01-09,175.0,Centre-Forward,France U20, 
1303.0,130110.0,David Oberhauser,1990-11-29,187.0,Goalkeeper,,right
1304.0,170927.0,Simon Falette,1992-02-19,185.0,Centre-Back,Guinea,left
1305.0,77383.0,Eiji Kawashima,1983-03-20,185.0,Goalkeeper,Japan,right
1306.0,98274.0,Jonathan Rivierez,1989-05-18,182.0,Centre-Back,Martinique,right
1307.0,82389.0,Fallou Diagne,1989-08-14,185.0,Centre-Back,Senegal,right
1308.0,68868.0,Guido Milan,1987-07-03,193.0,Centre-Back,,right
1309.0,351072.0,Vahid Selimovic,1997-04-03,191.0,Centre-Back,Luxembourg,right
1310.0,12101.0,Franck Signorino,1981-09-19,176.0,Left-Back,,left
1311.0,250042.0,Lucas Toussaint,1996-03-29,185.0,Centre-Back,France U20,right
1312.0,388795.0,Oumar Gonzalez,1998-02-25,186.0,Centre-Back,Cameroon,right
1313.0,332054.0,Mederic Deher,1994-10-11,184.0,Right-Back,Guadeloupe,right
1314.0,18310.0,Benoit Assou Ekotto,1984-03-24,178.0,Left-Back,Cameroon,left
1315.0,344886.0,Matthieu Udol,1996-03-20,178.0,Left-Back,,left
1316.0,85295.0,Ivan Balliu,1992-01-01,172.0,Right-Back,Albania,right
1317.0,509235.0,Theodore Efouba Ayissi,1997-05-05,,Defensive Midfield,,right
1318.0,468929.0,Lemouya Goudiaby,1997-01-09,175.0,Left-Back,,right
1319.0,365952.0,Nicolas Basin,1998-07-22,182.0,Left-Back,,left
1320.0,52112.0,Georges Mandjeck,1988-12-09,185.0,Defensive Midfield,Cameroon,right
1321.0,129679.0,Cheick Doukoure,1992-09-11,180.0,Defensive Midfield,Ivory Coast,right
1322.0,188501.0,Thibaut Vion,1993-12-11,183.0,Central Midfield,France U20,right
1323.0,18955.0,Renaud Cohade,1984-09-29,181.0,Central Midfield,,right
1324.0,415701.0,Alexis Larriere,1997-03-20,180.0,Central Midfield,France U16,right
1325.0,117509.0,Chris Philipps,1994-03-08,183.0,Defensive Midfield,Luxembourg,right
1326.0,481116.0,Youssef Maziz,1998-06-24,175.0,Attacking Midfield,France U16,right
1327.0,12508.0,Yann Jouffre,1984-07-23,175.0,Right Midfield,France U19,left
1328.0,205587.0,Opa Nguette,1994-07-08,182.0,Left Winger,Senegal,right
1329.0,33847.0,Kevin Lejeune,1985-01-22,181.0,Left Midfield,France U21,left
1330.0,263951.0,Hamza Sakhi,1996-06-07,176.0,Attacking Midfield,Morocco U23,right
1331.0,222859.0,Florent Mollet,1991-11-19,175.0,Attacking Midfield,,right
1332.0,316760.0,Vincent Thill,2000-02-04,170.0,Attacking Midfield,Luxembourg,left
1333.0,38360.0,Mevlut Erdinc,1987-02-25,181.0,Centre-Forward,Turkey,right
1334.0,410237.0,Moussa Seydi,1996-08-21,177.0,Left Winger,Senegal U23,right
1335.0,5338.0,Remy Vercoutre,1980-06-26,185.0,Goalkeeper,France U21,right
1336.0,78082.0,Cheick Diabate,1988-04-25,194.0,Centre-Forward,Mali,right
1337.0,410225.0,Ismaila Sarr,1998-02-25,185.0,Right Winger,Senegal,right
1338.0,344888.0,Habib Diallo,1995-06-18,186.0,Centre-Forward,Senegal,right
1339.0,57134.0,Matthieu Dreyer,1989-03-20,188.0,Goalkeeper,France U21,right
1340.0,57370.0,Damien Da Silva,1988-05-17,184.0,Centre-Back,,right
1341.0,170979.0,Paul Reulet,1994-01-14,181.0,Goalkeeper,France U19,right
1342.0,5451.0,Alaeddine Yahia,1981-09-26,187.0,Centre-Back,Tunisia,right
1343.0,372710.0,Louis Deschateaux,1997-04-16,184.0,Goalkeeper,France U19,right
1344.0,352332.0,Florian Le Joncour,1995-02-03,193.0,Centre-Back,,left
1345.0,57525.0,Romain Genevois,1987-10-28,182.0,Centre-Back,Haiti,right
1346.0,133078.0,Syam Ben Youssef,1989-03-31,189.0,Centre-Back,Tunisia,right
1347.0,50142.0,Vincent Bessat,1985-11-08,178.0,Left-Back,,left
1348.0,178540.0,Chaker Alhadhur,1991-12-04,172.0,Left-Back,Comoros,right
1349.0,74709.0,Emmanuel Imorou,1988-09-16,181.0,Left-Back,Benin,left
1350.0,230066.0,Adama Mbengue,1993-12-01,182.0,Left-Back,Senegal,left
1351.0,228891.0,Jordan Adeoti,1989-03-12,183.0,Defensive Midfield,Benin,right
1352.0,469976.0,Christopher Operi,1997-04-29,183.0,Left-Back,,left
1353.0,354352.0,Frederic Guilbert,1994-12-24,178.0,Right-Back,France U21,right
1354.0,390548.0,Valentin Voisin,1996-06-19,181.0,Defensive Midfield,,right
1355.0,33914.0,Mouhamadou Dabo,1986-11-28,176.0,Right-Back,France,right
1356.0,149551.0,Jonathan Delaplace,1986-03-20,168.0,Central Midfield,,right
1357.0,170495.0,Ismael Diomande,1992-08-28,183.0,Defensive Midfield,Ivory Coast,right
1358.0,322305.0,Jean Victor Makengo,1998-06-12,177.0,Central Midfield,France U21,left
1359.0,164451.0,Jeff Louis,1992-08-08,171.0,Attacking Midfield,Haiti,left
1360.0,22642.0,Nicolas Seube,1979-08-11,180.0,Defensive Midfield,,right
1361.0,379742.0,Jordan Leborgne,1995-09-29,173.0,Central Midfield,Guadeloupe,right
1362.0,3569.0,Steed Malbranque,1980-01-06,171.0,Central Midfield,France,right
1363.0,416168.0,Durel Avounou,1997-09-25,179.0,Central Midfield,Congo,left
1364.0,28328.0,Julien Feret,1982-07-05,187.0,Attacking Midfield,,right
1365.0,324804.0,Yann Karamoh,1998-07-08,185.0,Left Winger,France U21,right
1366.0,95680.0,Herve Bazile,1990-03-18,181.0,Left Winger,Haiti,left
1367.0,230221.0,Christian Kouakou,1991-03-01,182.0,Left Winger,,right
1368.0,45832.0,Ivan Santini,1989-05-21,190.0,Centre-Forward,Croatia,right
1369.0,489971.0,Exauce Ngassaki,1997-01-30,182.0,Centre-Forward,,right
1370.0,228434.0,Jordan Nkololo,1992-11-09,183.0,Second Striker,DR Congo,right
1371.0,76055.0,Ronny Rodelin,1989-11-18,193.0,Right Winger,,right
1372.0,27490.0,Jean Louis Leca,1985-09-21,180.0,Goalkeeper,,right
1373.0,182312.0,Pape Sane,1991-12-30,187.0,Centre-Forward,Senegal,left
1374.0,468661.0,Lucas Triki,1998-05-06,177.0,Defender,, 
1375.0,149239.0,Thomas Vincensini,1993-09-12,185.0,Goalkeeper,,right
1376.0,22396.0,Alexis Thebaux,1985-03-17,185.0,Goalkeeper,France U21,right
1377.0,451848.0,Geoffrey Acheampong,1997-01-28,180.0,midfield,,left
1378.0,272644.0,Jordan Tell,1997-06-10,185.0,Centre-Forward,Guadeloupe,right
1379.0,135490.0,Lindsay Rose,1992-02-08,184.0,Centre-Back,Mauritius,right
1380.0,74615.0,Abdelhamid El Kaoutari,1990-03-17,180.0,Centre-Back,Morocco,left
1381.0,111026.0,Mathieu Peybernes,1990-10-21,187.0,Centre-Back,France U21,right
1382.0,170968.0,Paul Charruau,1993-07-12,187.0,Goalkeeper,France U20,right
1383.0,250844.0,Alexander Djiku,1994-08-09,182.0,Centre-Back,Ghana,right
1384.0,5293.0,Sebastien Squillaci,1980-08-11,185.0,Centre-Back,France,right
1385.0,170962.0,Nicolas Saint Ruf,1992-10-24,186.0,Centre-Back,Guadeloupe,right
1386.0,375881.0,Ismael Diallo,1997-01-29,178.0,Left-Back,Ivory Coast,left
1387.0,402106.0,Fode Camara,1998-04-17,165.0,Left-Back,Guinea,left
1388.0,50577.0,Pierre Bengtsson,1988-04-12,177.0,Left-Back,Sweden,left
1389.0,33942.0,Florian Marange,1986-03-03,181.0,Left-Back,France U21,left
1390.0,44688.0,Gilles Cioni,1984-06-14,165.0,Right-Back,,right
1391.0,44686.0,Yannick Cahuzac,1985-01-18,178.0,Defensive Midfield,,right
1392.0,353932.0,Julien Benhaim,1996-10-25,175.0,Central Midfield,,left
1393.0,386552.0,Lassana Coulibaly,1996-04-10,183.0,Central Midfield,Mali,right
1394.0,474662.0,Hugo Magnetti,1998-05-30,180.0,Central Midfield,,right
1395.0,60578.0,Prince Oniangue,1988-11-04,188.0,Defensive Midfield,Congo,right
1396.0,80191.0,Mehdi Mostefa,1983-08-30,181.0,Defensive Midfield,Algeria,right
1397.0,178019.0,Abdoulaye Keita,1994-01-05,175.0,Defensive Midfield,Mali U20,right
1398.0,170478.0,Axel Ngando,1993-07-13,179.0,Attacking Midfield,France U21,left
1399.0,229007.0,Lyes Houri,1996-01-19,169.0,Attacking Midfield,France U19,right
1400.0,137438.0,Sadio Diallo,1990-12-28,182.0,Central Midfield,Guinea,right
1401.0,272642.0,Allan Saint Maximin,1997-03-12,173.0,Left Winger,France U21,right
1402.0,202318.0,Farid Boulaya,1993-02-25,180.0,Attacking Midfield,Algeria,right
1403.0,157500.0,Lenny Nangis,1994-03-24,172.0,Left Winger,Guadeloupe,right
1404.0,5457.0,Gael Danic,1981-11-19,176.0,Left Winger,France U20,left
1405.0,189940.0,Florian Raspentino,1989-06-06,179.0,Centre-Forward,,right
1406.0,181477.0,Thievy Bifouma,1992-05-13,,Right Winger,Congo,right
1407.0,126413.0,Jerson Cabral,1991-01-03,177.0,Left Winger,Cape Verde,left
1408.0,291110.0,Enzo Crivelli,1995-02-06,183.0,Centre-Forward,France U21,right
1409.0,303414.0,Julien Romain,1996-02-23,181.0,Centre-Forward,,right
1410.0,524318.0,Sami Ben Amar,1998-03-02,184.0,Centre-Forward,Morocco U23,right
1411.0,182904.0,Clement Lenglet,1995-06-17,186.0,Centre-Back,France,left
1412.0,53306.0,Guy Ndy Assembe,1986-02-28,185.0,Goalkeeper,Cameroon,right
1413.0,272617.0,Ryan Bidounga,1997-04-29,186.0,Centre-Back,Congo,right
1414.0,302991.0,Erick Cabaco,1995-04-19,185.0,Centre-Back,Uruguay,right
1415.0,129561.0,Sergey Chernik,1988-07-20,187.0,Goalkeeper,Belarus,right
